15424	20076
15312	20912
15484	18740
15600	18584
16068	19660
15488	19408
15988	18408
15760	19288
15328	18976
15668	21032
15372	19828
15920	18868
15900	19204
15488	21100
15864	19684
16104	19296
15512	17408
15524	19608
15528	20964
15964	18840
16008	21084
15448	19092
15548	18424
15872	19276
15292	19624
15752	21108
15316	20384
15844	18148
15584	19296
15536	19888
15720	19124
16024	19248
14960	18988
15292	19360
15196	20276
15684	17780
15900	19016
15852	19848
15720	19620
15952	19500
15108	19040
16072	18260
15740	20236
15956	19176
15532	17772
15560	18224
15828	19068
15988	20128
14972	21156
15592	17928
15736	18732
15856	19420
15964	19644
16248	18496
15664	20140
16052	19448
15288	18372
15764	19156
15484	20556
15896	19252
15648	17180
15968	19204
15516	20124
15740	21032
15256	20432
15316	18780
15496	19384
15968	20164
15272	19004
15708	18984
15784	18688
15620	19400
15736	20120
15472	19848
15768	18652
16160	20128
15792	19684
15972	19372
15848	18840
15660	18836
15108	20192
15228	20468
15760	17876
15776	17860
15288	19556
15484	20456
15920	20672
15220	18712
15320	18304
15288	20484
15920	20060
15812	18340
15760	18816
15944	19048
15928	19140
15104	18440
15740	20524
15836	19912
15624	18268
15896	19088
15380	20400
15628	19852
15888	19884
15092	18680
15588	19808
15400	20852
15580	19560
15920	17460
15864	18896
15736	19428
16320	20376
15236	18976
15464	18568
15544	20000
15776	20664
15720	18848
15852	18448
15240	18632
15908	20016
15456	21244
15108	19316
15268	18088
15656	19196
15796	19708
15856	20052
15888	19076
15968	18220
15284	19704
15436	20512
15680	19700
16024	18880
15564	18080
15664	19348
15920	18788
15828	19212
15192	20308
15388	18184
15628	18432
16180	20140
15644	18752
15900	18848
16160	19036
15624	19332
15864	20648
15160	19364
15668	17724
15980	18300
15432	19064
15548	18792
15760	18836
15216	18184
15140	19444
15492	21524
15172	19508
15952	18516
15632	18812
15920	19832
15828	21472
15648	20112
15400	17904
15896	19452
15120	20468
16196	20088
15864	19404
15564	18308
15704	19864
15132	21084
15244	19916
15296	19100
15400	19276
16056	18280
15728	19628
15676	19936
15960	19328
15704	18404
15636	18948
15808	20552
15584	20400
16056	18236
15536	19588
15576	19880
16104	21252
15536	20384
15384	18912
15756	18864
15804	20204
15652	18500
15904	19172
15600	18820
16284	19640
15376	21016
15324	21288
15816	19192
16056	19992
15800	19184
15972	19904
15256	19680
15904	18508
15464	18740
15220	20380
15500	19108
15952	19332
15304	18800
15944	18944
15692	19228
16112	19756
15220	20528
15380	19420
15680	19448
15884	19640
15736	18936
15768	18768
15712	18876
16100	19076
15480	20576
15680	20148
15572	18740
16156	18688
15592	19320
15784	20140
15836	20248
15580	18056
15384	18372
15512	19360
15452	19192
16100	17568
15760	17900
15836	18640
15836	20468
15548	20352
14956	19044
15588	18992
15560	19652
16084	18632
15880	18820
15856	18308
15968	19060
15568	19724
15260	19628
15932	18856
15152	19748
16072	18148
15460	19648
15560	19896
15812	20344
15548	19704
15028	18500
15740	19996
15820	20392
15992	18644
15664	18860
15724	19696
16068	20224
15512	20712
14992	19504
15720	18524
15652	20644
15636	19792
15900	19532
15688	18540
15920	18464
15564	19688
15620	20448
15472	18628
15828	19316
15636	19032
15740	20328
15468	20564
15720	19696
15256	19352
15188	21184
15224	20600
16136	19896
15620	18008
15784	18508
15616	20648
16096	20072
15568	18420
15572	19656
15288	17416
15868	18592
15308	19236
15700	19044
15360	18304
16188	18244
15092	19552
15280	20804
15332	18808
15852	18228
15328	18200
15492	19656
15652	19928
15832	18952
15492	17800
15760	19236
15572	20352
16040	19336
15752	18336
15880	17992
16124	19096
16120	20304
15228	19328
15628	18844
15408	19240
15976	19220
15824	19544
15444	19252
15812	18992
15484	20152
14980	20640
15348	19164
15616	18900
15636	18612
15932	19560
15912	19872
15904	18556
15820	18684
15404	20920
15592	18472
15596	20088
15860	19200
15912	19096
15852	18604
15656	19524
15540	20504
15032	20304
15356	19096
15512	19124
16064	18744
15940	20168
15484	19388
15920	18712
15576	19672
15136	21060
15476	20100
16028	19452
15696	18320
15704	19264
15840	20284
16104	19300
15560	18168
14996	19560
15176	20352
15392	20344
15528	18884
15836	18852
15616	20404
16004	20828
15300	19640
15732	19092
15412	19180
15868	20036
15852	19732
15596	18432
16052	18664
16040	18224
15128	17928
15572	19900
15212	20052
15708	19140
16024	18444
15612	19176
15424	20596
15748	20560
15172	18604
15656	18756
15396	19524
15920	19300
15508	18836
15744	17964
15400	18764
16228	20452
15272	19932
15500	18996
15336	19068
15720	18944
16028	18972
15600	18956
15764	17756
16208	18976
15512	20208
15608	20028
15680	19188
15996	18224
15976	18404
15840	20364
15748	19148
15480	18096
15068	18660
15160	18808
15600	19260
15592	18116
15824	19556
15668	18808
15820	19044
15684	19924
15372	21072
15720	19756
15788	20192
15844	19716
15756	20664
15784	20304
15692	19768
15792	18996
15300	20248
15400	19752
15768	19312
15740	18008
15872	19304
15540	20436
15760	20684
15504	18780
15272	19028
15396	19608
15424	20008
15920	18820
16000	18124
15924	18688
15700	21084
15592	20416
15380	19352
15416	18572
15448	20244
15876	19832
15684	19468
15504	18104
15812	18760
15384	20172
15524	20028
15652	20236
15568	19756
15936	18544
15788	18112
15760	19528
16308	19776
15712	19392
15604	18964
15476	19648
15948	20040
15940	19176
15660	18208
15440	18192
15828	19652
15168	19680
15444	18672
15364	17604
15660	18552
15424	19348
15896	19296
15888	18612
16268	18280
15500	19752
15512	20412
15628	19332
15620	18092
15552	18100
16024	20080
15476	20296
16056	19168
15272	18712
15516	19528
15716	20240
15828	20160
15824	17680
16048	18352
15700	19992
16016	20720
15524	19684
15604	19216
15612	18652
15952	18108
15932	18372
15632	19552
15968	19360
15476	18308
15332	19824
15388	20072
15520	20264
15840	18908
15772	18368
15556	19436
15776	20924
16120	19340
15464	18892
15296	19140
15552	20496
15672	19812
15740	19128
15636	18892
15844	20532
15860	20868
15264	20296
15500	19052
15572	18792
16024	19384
15768	21268
15832	19200
16112	19200
16080	19672
15228	20884
15664	20220
15624	19544
15624	18328
15936	20108
15728	20460
15748	19816
15164	19924
15264	19040
15360	19304
15688	20016
15796	19980
15824	18932
15572	18864
16276	19332
15780	20804
15240	20504
15504	19372
15856	18736
16072	18984
15908	20184
15888	19768
15768	18008
15416	18460
15404	20264
15448	20480
15812	19488
15828	18064
15628	18776
15308	20352
16080	19596
15508	18616
15344	18572
15276	18748
15524	19080
15716	18464
16048	17856
15548	19248
16264	19388
15624	18840
15524	19112
15680	18728
15956	19316
15772	19000
16104	17500
15740	17712
15828	19328
15392	18780
15180	19508
15744	19628
15912	19036
15532	17828
15660	18768
15460	19932
15864	19964
14988	18908
15784	19064
15568	19880
15808	19800
16160	19008
15820	18164
15996	18752
15756	20436
15280	20640
15388	19344
15512	19032
15820	18932
15788	20252
15288	19580
15564	18844
15632	18844
15552	20116
15176	20444
15392	19688
15776	17952
16004	19764
15628	19764
15740	20260
15796	19000
15316	19488
15416	19544
15460	20520
16056	18912
15596	18648
15632	19132
15416	18412
15736	19628
15200	20884
15512	19324
15696	18340
15936	17952
15948	20160
15856	20876
16160	18800
15660	18188
15256	19948
15484	20668
15904	20288
16088	18520
15712	18272
15772	19944
15936	20204
15308	19872
15516	19324
15628	19252
15836	19812
15896	19628
15908	18440
15460	19028
15988	19384
15416	19664
15508	19268
15384	18916
15684	19316
15952	20996
15852	19156
15440	18576
16012	18648
15588	20028
15704	20200
15584	19580
15868	17680
15824	17872
16084	17312
15636	18768
16292	20336
15668	19528
15732	18276
15380	18176
15936	19192
15796	19432
15328	18692
15696	17308
15740	18940
15216	20444
15396	20504
15608	19196
15772	18052
16064	19308
15736	20252
15680	19456
15876	18896
15344	18952
15488	19960
15412	20652
15744	19184
16000	18184
15748	19596
15736	20508
15960	19828
15264	19364
15056	19300
15344	20764
15600	20384
16052	18184
15696	18600
15840	20828
15692	20852
15472	20220
15648	18412
16156	20200
15896	17652
15960	19572
15840	20712
15520	20892
15932	19052
15204	19112
15428	19552
15132	21124
15624	19132
16044	18320
15500	19184
15776	20852
15740	20032
15520	20124
15280	18820
15740	19672
15972	19600
15920	19132
15524	18884
16232	19016
16032	19724
15444	20352
15488	19396
15684	18912
15572	19216
15636	19852
15384	19772
15804	18704
15268	18656
15444	20008
15448	20560
15972	19056
15772	18128
15772	18908
15456	20352
16064	19212
15488	20796
15508	19024
15288	18256
15560	18684
15656	19888
15872	19596
15532	18964
15932	18572
15416	19252
15544	20132
15512	19792
15848	18408
15876	18164
16008	19464
15668	19444
16136	19452
15456	18868
15552	18644
15268	18540
15828	18636
15944	17568
15872	18548
15784	19092
16020	19128
15276	18192
15372	18384
15536	19016
15756	19636
15956	17704
15960	17400
15680	18500
15868	20152
15432	20140
14976	18296
15640	17448
15588	18992
15924	19360
15424	18728
15876	18108
16048	17988
15456	19252
15408	18788
16004	20292
15912	19432
15940	19372
15840	18832
15936	20240
15736	20476
15408	20672
15480	19312
15668	20224
15472	19888
15760	20072
15348	18408
15748	19288
15708	19820
15220	21040
15256	19444
15496	18920
15536	18684
16048	20504
15380	19788
15996	18956
15560	18520
15480	19960
15556	20668
15712	20832
15840	18256
15916	18628
15660	20460
15888	20860
16060	19520
15132	19144
15308	19344
15680	20824
15620	19372
15944	18604
15344	18432
15900	19944
15520	18336
15252	18992
15648	20044
15912	18984
16116	17920
15868	18160
15704	19480
15944	19512
15564	18992
15412	18928
15212	19724
15568	19288
15784	18832
15920	18444
15276	20304
16184	20824
15584	20044
15320	18708
15376	18816
15980	20300
15792	19984
15720	18220
15692	17976
16160	19788
15372	21136
15496	20732
15744	18460
15872	17776
15944	19312
15600	20748
15608	19256
15744	17820
15484	18292
15436	20204
15372	20296
15836	19184
15704	17772
15712	19064
16072	19520
15576	20180
15348	19376
15304	19360
15648	19168
15760	19208
16048	20208
15808	19220
15720	18956
15868	18884
15492	20296
15516	20148
15328	19700
15656	18060
15864	19720
15640	20524
15948	20700
15456	18420
15580	18840
15336	19908
15608	21272
16020	18708
15844	18400
15472	19220
15852	21008
15824	19908
15528	19860
15344	18644
15568	19936
15636	19168
15944	18940
15664	18360
16292	19088
15708	19704
15068	20972
15476	19376
15948	19304
15568	19076
15820	20556
15416	19592
16032	19344
15836	19128
15536	20984
15520	19404
15752	19316
15484	18332
15752	16996
15660	19164
15908	19712
15380	19304
15116	18088
15528	18080
15648	19024
15820	20024
16068	18192
15560	17424
16444	17436
15768	19432
15544	20452
15200	19400
15668	17528
15760	17760
16004	19216
15540	19760
16088	18860
15536	18268
15836	18608
15484	19916
15624	19104
16056	18212
15784	17860
15796	18820
16180	19016
15220	18836
15228	18856
15244	19668
15812	19156
15760	18116
15436	18192
15560	19068
15928	20132
15144	19604
14892	20428
15456	20244
15516	18736
16004	18672
15700	20220
16084	20444
16264	19432
15620	19148
15344	19092
15768	20432
15672	20016
15732	18620
15452	18380
15436	20548
15292	20628
15188	20060
15200	18568
15748	19756
15292	20372
15472	19764
15540	18388
15744	19264
15804	19652
15552	20808
15180	19456
15796	18928
15924	18656
15972	19788
15564	19816
15680	19904
15752	18724
15284	19744
15372	19884
15328	19464
15544	18160
16028	19260
15472	19868
16136	20544
15860	20572
15696	20096
15144	18624
15784	18640
15872	19812
16108	19800
15692	19108
15896	17956
15416	18636
15240	20420
15696	21204
15324	18932
15832	17896
15612	18360
15620	20168
15984	19776
15364	19084
15116	18856
15416	20456
15620	19760
15980	18616
15800	18788
15352	19908
16152	19996
15756	20248
15276	18788
15588	19432
15476	19544
15896	19060
16116	17928
15824	19152
16108	19712
15848	21068
15380	19504
15768	18388
15680	18360
15796	19776
15904	19788
15684	18720
15700	17228
15496	18600
14916	18292
15440	19584
15516	20992
15980	18836
15908	18276
15752	19432
15764	20616
15476	21292
14864	19688
15712	18492
16040	19916
15712	19664
15556	19516
15600	19236
15996	18756
15604	20160
15568	20816
14876	19476
15824	19472
15688	19692
15612	19992
15992	20772
15824	19764
15424	19196
15200	20640
15680	20404
15944	19324
15980	19252
15584	19504
15768	21140
15940	20504
15448	19200
15472	19196
15200	20188
15684	19944
15888	19700
15496	17228
16064	19380
15644	21376
15528	21064
15104	19364
15684	20500
15684	18112
15996	18344
15696	19096
15964	19968
15848	19828
15616	18880
15380	18740
15668	19704
15712	18424
15876	18184
15496	18380
15844	19248
15520	19756
15372	18676
15372	18428
15764	19924
15500	19192
16120	18992
15260	17800
15768	17272
15720	19272
15360	19844
15524	18964
15768	18508
15932	18588
16136	19216
15400	20764
15852	18592
15556	18064
15424	19412
15832	19896
15656	19828
15464	18484
15584	17476
15672	20404
15836	20676
16076	19624
15400	19996
15172	18048
15716	18100
15936	19080
15988	19452
15788	19896
15844	18644
15296	19060
15436	20388
15280	19596
15892	18856
15816	18728
15592	18548
15892	19712
15688	19264
15340	18692
15296	19724
15264	20056
15496	19756
15940	19120
15552	17720
15948	20024
15788	21332
15292	19236
15084	18916
15428	19228
15600	20160
16036	20884
15780	18588
15624	18468
16008	20232
15160	21096
15600	20264
15512	19484
15708	18420
15856	20100
15408	20804
15880	20384
15812	20436
15536	19252
15240	19332
15564	20580
15368	19508
16216	19552
15440	19032
15824	19312
15776	20848
15364	20696
15412	18928
15936	19676
15504	18792
16096	19804
15464	19576
15620	17944
16204	19168
15432	21032
15396	20152
15880	19436
15368	18232
16000	18580
15628	20680
15840	19188
15544	17784
15328	18652
15044	18776
15904	20332
15876	19424
16240	17052
15684	18864
16168	19488
15784	18712
15540	18920
15412	18644
15568	19168
15980	19960
15888	17848
15704	20476
16064	18832
15844	18712
15140	19856
15116	19924
15796	19392
16036	18840
15548	18312
15752	20524
16012	20492
15644	19152
15448	19444
15500	19632
16068	19544
15924	19696
15344	18128
15936	19516
15772	21664
15532	20992
15440	20252
15136	18808
15536	19016
16004	20556
15340	19832
15964	18060
15808	18848
15600	19504
15136	20804
15252	20748
15540	18268
16132	18776
15692	20088
15392	20216
15916	19432
15476	19852
15752	19204
15404	21180
15608	19904
15880	18620
15472	18312
15480	18288
15540	19964
15312	20624
15296	19420
15520	19412
15600	18536
16184	19812
15672	20780
15792	18648
15844	17980
15440	19740
15568	19588
15720	20744
15576	18444
15860	17624
15432	20688
15948	20684
16084	18952
15440	19900
15088	18884
15644	20340
15828	19844
15936	17504
15680	18640
15724	20100
15472	19784
15336	20320
15300	18748
16036	18948
15444	20444
15840	19168
15632	18424
15964	19128
15408	19624
15540	20648
15336	20260
15436	18116
15848	19520
15924	20348
15896	19088
16236	20840
15776	19284
15820	18732
15276	18820
15612	19176
15712	19812
15944	17916
15896	17744
15976	19536
15408	19852
15264	19988
15548	18980
15908	17728
15968	20036
15932	20700
15796	18660
16252	19052
15716	19544
15780	20148
15156	20828
15532	18788
15892	18244
15676	19868
15552	20052
15884	19956
15512	19480
15116	18912
15504	20868
15192	20816
16216	18924
15776	19156
15700	20152
16280	20540
15760	20812
15420	18828
15660	19676
15588	21588
16008	19660
15784	18444
15660	18952
15752	19676
15188	21684
14896	19400
15444	20988
15608	19612
15792	17848
15568	19152
15708	20340
15464	19400
15656	19896
15040	18752
15740	20344
15372	21092
15896	19024
16160	18456
15736	19520
15968	19740
15840	21136
15152	18704
15552	18012
15724	19416
15816	19784
15616	18788
15672	18864
15480	18536
15792	20576
15004	20460
15668	18924
15796	18152
15900	18848
15520	19108
15796	19520
15700	17696
15644	17928
15152	19664
15456	19872
16052	17816
15688	17940
15492	17948
16048	20068
15464	20068
15448	17960
15524	18516
15716	17624
15924	17648
16144	19028
15416	19076
16112	18944
15812	18696
15524	18704
15612	20632
